,facility_code,step,slot_expanded
37539,262035,step1,0.0
37540,262035,step2,0.0
37541,262035,step3,0.0
37542,849904,step1,-0.0
37543,849904,step2,0.0
37544,849904,step3,0.0
37545,29164,step1,0.0
37546,29164,step2,0.0
37547,29164,step3,0.0
37548,323087,step1,0.0
37549,323087,step2,0.0
37550,323087,step3,0.0
37551,848896,step1,0.0
37552,848896,step2,0.0
37553,848896,step3,0.0
37554,410573,step1,0.0
37555,410573,step2,0.0
37556,410573,step3,0.0
37557,41911,step1,10.0
37558,41911,step2,5.0
37559,41911,step3,5.0
37560,262870,step1,13.0
37561,262870,step2,6.0
37562,262870,step3,6.0
37563,735649,step1,4.0
37564,735649,step2,2.0
37565,735649,step3,-0.0
37566,882261,step1,0.0
37567,882261,step2,0.0
37568,882261,step3,0.0
37569,609562,step1,4.0
37570,609562,step2,2.0
37571,609562,step3,-0.0
37572,547793,step1,8.0
37573,547793,step2,4.0
37574,547793,step3,1.0
37575,210884,step1,-0.0
37576,210884,step2,0.0
37577,210884,step3,0.0
37578,734414,step1,-0.0
37579,734414,step2,0.0
37580,734414,step3,0.0
37581,822156,step1,-0.0
37582,822156,step2,0.0
37583,822156,step3,0.0
37584,901283,step1,11.0
37585,901283,step2,5.0
37586,901283,step3,5.0
37587,907734,step1,-0.0
37588,907734,step2,0.0
37589,907734,step3,0.0
37590,904549,step1,0.0
37591,904549,step2,0.0
37592,904549,step3,0.0
37593,845696,step1,0.0
37594,845696,step2,0.0
37595,845696,step3,0.0
37596,9346,step1,0.0
37597,9346,step2,0.0
37598,9346,step3,0.0
37599,582017,step1,0.0
37600,582017,step2,0.0
37601,582017,step3,0.0
37602,922661,step1,-0.0
37603,922661,step2,0.0
37604,922661,step3,0.0
37605,343971,step1,0.0
37606,343971,step2,0.0
37607,343971,step3,0.0
37608,32131,step1,0.0
37609,32131,step2,0.0
37610,32131,step3,0.0
37611,603575,step1,0.0
37612,603575,step2,0.0
37613,603575,step3,0.0
37614,716399,step1,-0.0
37615,716399,step2,-0.0
37616,716399,step3,-0.0
37617,39973,step1,-0.0
37618,39973,step2,-0.0
37619,39973,step3,-0.0
37620,160359,step1,11.0
37621,160359,step2,-0.0
37622,160359,step3,-0.0
37623,355904,step1,-0.0
37624,355904,step2,-0.0
37625,355904,step3,-0.0
37626,874574,step1,-0.0
37627,874574,step2,-0.0
37628,874574,step3,-0.0
37629,39972,step1,1.0
37630,39972,step2,-0.0
37631,39972,step3,-0.0
37632,43572,step1,4.0
37633,43572,step2,-0.0
37634,43572,step3,-0.0
37635,263623,step1,-0.0
37636,263623,step2,0.0
37637,263623,step3,0.0
37638,855755,step1,0.0
37639,855755,step2,0.0
37640,855755,step3,0.0
37641,38505,step1,0.0
37642,38505,step2,0.0
37643,38505,step3,0.0
37644,240933,step1,-0.0
37645,240933,step2,0.0
37646,240933,step3,0.0
37647,709965,step1,7.0
37648,709965,step2,0.0
37649,709965,step3,0.0
37650,876544,step1,0.0
37651,876544,step2,0.0
37652,876544,step3,0.0
37653,124766,step1,0.0
37654,124766,step2,0.0
37655,124766,step3,0.0
37656,634320,step1,0.0
37657,634320,step2,0.0
37658,634320,step3,0.0
37659,5629,step1,0.0
37660,5629,step2,0.0
37661,5629,step3,0.0
37662,869218,step1,6.0
37663,869218,step2,-0.0
37664,869218,step3,-0.0
37665,223785,step1,0.0
37666,223785,step2,0.0
37667,223785,step3,0.0
37668,848795,step1,0.0
37669,848795,step2,0.0
37670,848795,step3,0.0
37671,41931,step1,6.0
37672,41931,step2,-0.0
37673,41931,step3,-0.0
37674,873141,step1,7.0
37675,873141,step2,-0.0
37676,873141,step3,-0.0
37677,765573,step1,5.0
37678,765573,step2,-0.0
37679,765573,step3,-0.0
37680,918834,step1,0.0
37681,918834,step2,0.0
37682,918834,step3,0.0
37683,921867,step1,2.0
37684,921867,step2,-0.0
37685,921867,step3,-0.0
37686,921866,step1,5.0
37687,921866,step2,-0.0
37688,921866,step3,-0.0
37689,901208,step1,7.0
37690,901208,step2,-0.0
37691,901208,step3,-0.0
37692,563599,step1,0.0
37693,563599,step2,0.0
37694,563599,step3,0.0
37695,442177,step1,-0.0
37696,442177,step2,0.0
37697,442177,step3,0.0
37698,844824,step1,0.0
37699,844824,step2,0.0
37700,844824,step3,0.0
37701,451803,step1,0.0
37702,451803,step2,0.0
37703,451803,step3,0.0
37704,177249,step1,6.0
37705,177249,step2,3.0
37706,177249,step3,2.0
37707,29121,step1,0.0
37708,29121,step2,0.0
37709,29121,step3,0.0
37710,43477,step1,4.0
37711,43477,step2,2.0
37712,43477,step3,-0.0
37713,13681,step1,0.0
37714,13681,step2,0.0
37715,13681,step3,0.0
37716,271801,step1,0.0
37717,271801,step2,0.0
37718,271801,step3,0.0
37719,892090,step1,-0.0
37720,892090,step2,0.0
37721,892090,step3,0.0
37722,253105,step1,0.0
37723,253105,step2,0.0
37724,253105,step3,0.0
37725,30932,step1,0.0
37726,30932,step2,0.0
37727,30932,step3,0.0
37728,385801,step1,0.0
37729,385801,step2,0.0
37730,385801,step3,0.0
37731,748591,step1,0.0
37732,748591,step2,0.0
37733,748591,step3,0.0
37734,44040,step1,0.0
37735,44040,step2,0.0
37736,44040,step3,0.0
37737,43276,step1,0.0
37738,43276,step2,0.0
37739,43276,step3,0.0
37740,5532,step1,0.0
37741,5532,step2,0.0
37742,5532,step3,0.0
37743,317855,step1,0.0
37744,317855,step2,0.0
37745,317855,step3,0.0
37746,897333,step1,0.0
37747,897333,step2,0.0
37748,897333,step3,0.0
37749,834480,step1,0.0
37750,834480,step2,0.0
37751,834480,step3,0.0
37752,13342,step1,0.0
37753,13342,step2,0.0
37754,13342,step3,0.0
37755,745065,step1,0.0
37756,745065,step2,0.0
37757,745065,step3,0.0
37758,908990,step1,0.0
37759,908990,step2,0.0
37760,908990,step3,0.0
37761,825385,step1,0.0
37762,825385,step2,0.0
37763,825385,step3,0.0
37764,41767,step1,0.0
37765,41767,step2,0.0
37766,41767,step3,0.0
37767,846554,step1,0.0
37768,846554,step2,0.0
37769,846554,step3,0.0
37770,912330,step1,0.0
37771,912330,step2,0.0
37772,912330,step3,0.0
37773,41550,step1,-0.0
37774,41550,step2,-0.0
37775,41550,step3,-0.0
37776,40891,step1,-0.0
37777,40891,step2,-0.0
37778,40891,step3,-0.0
37779,361699,step1,-0.0
37780,361699,step2,-0.0
37781,361699,step3,-0.0
37782,44937,step1,-0.0
37783,44937,step2,-0.0
37784,44937,step3,-0.0
37785,827048,step1,-0.0
37786,827048,step2,-0.0
37787,827048,step3,-0.0
37788,831040,step1,0.0
37789,831040,step2,0.0
37790,831040,step3,0.0
37791,715118,step1,-0.0
37792,715118,step2,-0.0
37793,715118,step3,-0.0
37794,165704,step1,-0.0
37795,165704,step2,0.0
37796,165704,step3,0.0
37797,40021,step1,-0.0
37798,40021,step2,-0.0
37799,40021,step3,-0.0
37800,851774,step1,0.0
37801,851774,step2,0.0
37802,851774,step3,0.0
37803,906161,step1,0.0
37804,906161,step2,0.0
37805,906161,step3,0.0
37806,42263,step1,16.0
37807,42263,step2,8.0
37808,42263,step3,-0.0
37809,863615,step1,0.0
37810,863615,step2,0.0
37811,863615,step3,0.0
37812,869672,step1,0.0
37813,869672,step2,0.0
37814,869672,step3,0.0
37815,541684,step1,0.0
37816,541684,step2,0.0
37817,541684,step3,0.0
37818,41551,step1,6.0
37819,41551,step2,3.0
37820,41551,step3,-0.0
37821,40873,step1,15.0
37822,40873,step2,7.0
37823,40873,step3,-0.0
37824,221993,step1,0.0
37825,221993,step2,0.0
37826,221993,step3,0.0
37827,27334,step1,0.0
37828,27334,step2,0.0
37829,27334,step3,0.0
37830,45155,step1,13.0
37831,45155,step2,6.0
37832,45155,step3,-0.0
37833,871036,step1,0.0
37834,871036,step2,0.0
37835,871036,step3,0.0
37836,42367,step1,17.0
37837,42367,step2,8.0
37838,42367,step3,-0.0
37839,41552,step1,6.0
37840,41552,step2,3.0
37841,41552,step3,-0.0
37842,837643,step1,0.0
37843,837643,step2,0.0
37844,837643,step3,0.0
37845,44000,step1,4.0
37846,44000,step2,-0.0
37847,44000,step3,-0.0
37848,43731,step1,7.0
37849,43731,step2,3.0
37850,43731,step3,-0.0
37851,873812,step1,5.0
37852,873812,step2,-0.0
37853,873812,step3,-0.0
37854,42109,step1,9.0
37855,42109,step2,4.0
37856,42109,step3,-0.0
37857,807922,step1,0.0
37858,807922,step2,0.0
37859,807922,step3,0.0
37860,884243,step1,0.0
37861,884243,step2,0.0
37862,884243,step3,0.0
37863,902201,step1,7.0
37864,902201,step2,3.0
37865,902201,step3,-0.0
37866,905722,step1,-0.0
37867,905722,step2,0.0
37868,905722,step3,0.0
37869,884416,step1,0.0
37870,884416,step2,0.0
37871,884416,step3,0.0
37872,812826,step1,0.0
37873,812826,step2,0.0
37874,812826,step3,0.0
37875,32982,step1,0.0
37876,32982,step2,0.0
37877,32982,step3,0.0
37878,503,step1,0.0
37879,503,step2,0.0
37880,503,step3,0.0
37881,250169,step1,0.0
37882,250169,step2,0.0
37883,250169,step3,0.0
37884,807528,step1,0.0
37885,807528,step2,0.0
37886,807528,step3,0.0
37887,300057,step1,0.0
37888,300057,step2,0.0
37889,300057,step3,0.0
37890,32411,step1,-0.0
37891,32411,step2,0.0
37892,32411,step3,0.0
37893,396538,step1,0.0
37894,396538,step2,0.0
37895,396538,step3,0.0
37896,688130,step1,0.0
37897,688130,step2,0.0
37898,688130,step3,0.0
37899,40030,step1,1.0
37900,40030,step2,-0.0
37901,40030,step3,-0.0
37902,166605,step1,-0.0
37903,166605,step2,0.0
37904,166605,step3,0.0
37905,801213,step1,-0.0
37906,801213,step2,-0.0
37907,801213,step3,-0.0
37908,888553,step1,-0.0
37909,888553,step2,-0.0
37910,888553,step3,-0.0
37911,40010,step1,4.0
37912,40010,step2,-0.0
37913,40010,step3,-0.0
37914,404504,step1,-0.0
37915,404504,step2,0.0
37916,404504,step3,0.0
37917,41923,step1,-0.0
37918,41923,step2,-0.0
37919,41923,step3,-0.0
37920,39985,step1,-0.0
37921,39985,step2,-0.0
37922,39985,step3,-0.0
37923,493422,step1,0.0
37924,493422,step2,0.0
37925,493422,step3,0.0
37926,426455,step1,5.0
37927,426455,step2,-0.0
37928,426455,step3,-0.0
37929,31304,step1,-0.0
37930,31304,step2,0.0
37931,31304,step3,0.0
37932,19266,step1,-0.0
37933,19266,step2,0.0
37934,19266,step3,0.0
37935,920146,step1,0.0
37936,920146,step2,0.0
37937,920146,step3,0.0
37938,601208,step1,0.0
37939,601208,step2,0.0
37940,601208,step3,0.0
37941,598434,step1,0.0
37942,598434,step2,0.0
37943,598434,step3,0.0
37944,243227,step1,0.0
37945,243227,step2,0.0
37946,243227,step3,0.0
37947,380295,step1,0.0
37948,380295,step2,0.0
37949,380295,step3,0.0
37950,866393,step1,0.0
37951,866393,step2,0.0
37952,866393,step3,0.0
37953,42299,step1,-0.0
37954,42299,step2,-0.0
37955,42299,step3,-0.0
37956,44064,step1,-0.0
37957,44064,step2,-0.0
37958,44064,step3,-0.0
37959,892354,step1,-0.0
37960,892354,step2,0.0
37961,892354,step3,0.0
37962,907403,step1,-0.0
37963,907403,step2,0.0
37964,907403,step3,0.0
37965,903677,step1,-0.0
37966,903677,step2,-0.0
37967,903677,step3,-0.0
37968,869990,step1,-0.0
37969,869990,step2,0.0
37970,869990,step3,0.0
37971,601050,step1,0.0
37972,601050,step2,0.0
37973,601050,step3,0.0
37974,687153,step1,-0.0
37975,687153,step2,0.0
37976,687153,step3,0.0
37977,42082,step1,-0.0
37978,42082,step2,-0.0
37979,42082,step3,-0.0
37980,330747,step1,0.0
37981,330747,step2,0.0
37982,330747,step3,0.0
37983,631784,step1,0.0
37984,631784,step2,0.0
37985,631784,step3,0.0
37986,839838,step1,0.0
37987,839838,step2,0.0
37988,839838,step3,0.0
37989,834673,step1,0.0
37990,834673,step2,0.0
37991,834673,step3,0.0
37992,760306,step1,-0.0
37993,760306,step2,-0.0
37994,760306,step3,-0.0
37995,32274,step1,0.0
37996,32274,step2,0.0
37997,32274,step3,0.0
37998,249551,step1,-0.0
37999,249551,step2,-0.0
38000,249551,step3,-0.0
38001,753629,step1,0.0
38002,753629,step2,0.0
38003,753629,step3,0.0
38004,770525,step1,0.0
38005,770525,step2,0.0
38006,770525,step3,0.0
38007,878636,step1,-0.0
38008,878636,step2,-0.0
38009,878636,step3,-0.0
38010,315059,step1,0.0
38011,315059,step2,0.0
38012,315059,step3,0.0
38013,131746,step1,0.0
38014,131746,step2,0.0
38015,131746,step3,0.0
38016,920088,step1,-0.0
38017,920088,step2,-0.0
38018,920088,step3,-0.0
38019,920211,step1,-0.0
38020,920211,step2,-0.0
38021,920211,step3,-0.0
38022,923684,step1,0.0
38023,923684,step2,0.0
38024,923684,step3,0.0
38025,891613,step1,0.0
38026,891613,step2,0.0
38027,891613,step3,0.0
38028,920210,step1,-0.0
38029,920210,step2,-0.0
38030,920210,step3,-0.0
38031,900947,step1,-0.0
38032,900947,step2,-0.0
38033,900947,step3,-0.0
38034,900155,step1,-0.0
38035,900155,step2,-0.0
38036,900155,step3,-0.0
38037,13741,step1,0.0
38038,13741,step2,0.0
38039,13741,step3,0.0
38040,29830,step1,0.0
38041,29830,step2,0.0
38042,29830,step3,0.0
38043,42191,step1,8.0
38044,42191,step2,2.0
38045,42191,step3,-0.0
38046,872160,step1,-0.0
38047,872160,step2,0.0
38048,872160,step3,0.0
38049,842954,step1,5.0
38050,842954,step2,-0.0
38051,842954,step3,-0.0
38052,905407,step1,-0.0
38053,905407,step2,0.0
38054,905407,step3,0.0
38055,901528,step1,8.0
38056,901528,step2,-0.0
38057,901528,step3,-0.0
38058,773593,step1,0.0
38059,773593,step2,0.0
38060,773593,step3,0.0
38061,160591,step1,0.0
38062,160591,step2,0.0
38063,160591,step3,0.0
38064,319571,step1,-0.0
38065,319571,step2,0.0
38066,319571,step3,0.0
38067,894404,step1,0.0
38068,894404,step2,0.0
38069,894404,step3,0.0
38070,40488,step1,5.0
38071,40488,step2,-0.0
38072,40488,step3,-0.0
38073,712916,step1,0.0
38074,712916,step2,0.0
38075,712916,step3,0.0
38076,524533,step1,0.0
38077,524533,step2,0.0
38078,524533,step3,0.0
38079,915707,step1,0.0
38080,915707,step2,0.0
38081,915707,step3,0.0
38082,294474,step1,0.0
38083,294474,step2,0.0
38084,294474,step3,0.0
38085,221718,step1,0.0
38086,221718,step2,0.0
38087,221718,step3,0.0
38088,598513,step1,0.0
38089,598513,step2,0.0
38090,598513,step3,0.0
38091,837183,step1,-0.0
38092,837183,step2,0.0
38093,837183,step3,0.0
38094,42012,step1,-0.0
38095,42012,step2,-0.0
38096,42012,step3,-0.0
38097,127701,step1,-0.0
38098,127701,step2,-0.0
38099,127701,step3,-0.0
38100,40257,step1,-0.0
38101,40257,step2,-0.0
38102,40257,step3,-0.0
38103,820848,step1,0.0
38104,820848,step2,0.0
38105,820848,step3,0.0
38106,894626,step1,0.0
38107,894626,step2,0.0
38108,894626,step3,0.0
38109,905623,step1,0.0
38110,905623,step2,0.0
38111,905623,step3,0.0
38112,653248,step1,0.0
38113,653248,step2,0.0
38114,653248,step3,0.0
38115,43980,step1,0.0
38116,43980,step2,0.0
38117,43980,step3,0.0
38118,896468,step1,0.0
38119,896468,step2,0.0
38120,896468,step3,0.0
38121,901944,step1,0.0
38122,901944,step2,0.0
38123,901944,step3,0.0
38124,872515,step1,0.0
38125,872515,step2,0.0
38126,872515,step3,0.0
38127,277214,step1,0.0
38128,277214,step2,0.0
38129,277214,step3,0.0
38130,735929,step1,0.0
38131,735929,step2,0.0
38132,735929,step3,0.0
38133,44606,step1,0.0
38134,44606,step2,0.0
38135,44606,step3,0.0
38136,913938,step1,-0.0
38137,913938,step2,0.0
38138,913938,step3,0.0
38139,917573,step1,-0.0
38140,917573,step2,0.0
38141,917573,step3,0.0
38142,913097,step1,-0.0
38143,913097,step2,0.0
38144,913097,step3,0.0
38145,650521,step1,0.0
38146,650521,step2,0.0
38147,650521,step3,0.0
38148,844479,step1,5.0
38149,844479,step2,-0.0
38150,844479,step3,-0.0
38151,830171,step1,7.0
38152,830171,step2,0.0
38153,830171,step3,-0.0
38154,728046,step1,0.0
38155,728046,step2,0.0
38156,728046,step3,0.0
38157,543338,step1,0.0
38158,543338,step2,0.0
38159,543338,step3,0.0
38160,543812,step1,-0.0
38161,543812,step2,0.0
38162,543812,step3,0.0
38163,839790,step1,0.0
38164,839790,step2,0.0
38165,839790,step3,0.0
38166,900829,step1,0.0
38167,900829,step2,0.0
38168,900829,step3,0.0
38169,915420,step1,0.0
38170,915420,step2,0.0
38171,915420,step3,0.0
38172,906742,step1,-0.0
38173,906742,step2,-0.0
38174,906742,step3,-0.0
38175,42303,step1,0.0
38176,42303,step2,0.0
38177,42303,step3,0.0
38178,184544,step1,0.0
38179,184544,step2,0.0
38180,184544,step3,0.0
38181,900046,step1,0.0
38182,900046,step2,0.0
38183,900046,step3,0.0
38184,769339,step1,0.0
38185,769339,step2,0.0
38186,769339,step3,0.0
38187,829765,step1,0.0
38188,829765,step2,0.0
38189,829765,step3,0.0
38190,675633,step1,0.0
38191,675633,step2,0.0
38192,675633,step3,0.0
38193,42279,step1,0.0
38194,42279,step2,0.0
38195,42279,step3,0.0
38196,351583,step1,0.0
38197,351583,step2,0.0
38198,351583,step3,0.0
38199,251637,step1,0.0
38200,251637,step2,0.0
38201,251637,step3,0.0
38202,40714,step1,9.0
38203,40714,step2,4.0
38204,40714,step3,-0.0
38205,810648,step1,0.0
38206,810648,step2,0.0
38207,810648,step3,0.0
38208,499772,step1,-0.0
38209,499772,step2,0.0
38210,499772,step3,0.0
38211,41889,step1,10.0
38212,41889,step2,5.0
38213,41889,step3,-0.0
38214,864295,step1,0.0
38215,864295,step2,0.0
38216,864295,step3,0.0
38217,715117,step1,-0.0
38218,715117,step2,-0.0
38219,715117,step3,-0.0
38220,852222,step1,0.0
38221,852222,step2,0.0
38222,852222,step3,0.0
38223,42085,step1,5.0
38224,42085,step2,-0.0
38225,42085,step3,-0.0
38226,279545,step1,0.0
38227,279545,step2,0.0
38228,279545,step3,0.0
38229,814197,step1,-0.0
38230,814197,step2,0.0
38231,814197,step3,0.0
38232,860525,step1,4.0
38233,860525,step2,-0.0
38234,860525,step3,-0.0
38235,805441,step1,-0.0
38236,805441,step2,0.0
38237,805441,step3,0.0
38238,912338,step1,-0.0
38239,912338,step2,0.0
38240,912338,step3,0.0
38241,901436,step1,-0.0
38242,901436,step2,0.0
38243,901436,step3,0.0
38244,887062,step1,3.0
38245,887062,step2,-0.0
38246,887062,step3,-0.0
38247,911796,step1,-0.0
38248,911796,step2,0.0
38249,911796,step3,0.0
38250,912984,step1,0.0
38251,912984,step2,0.0
38252,912984,step3,0.0
38253,902860,step1,-0.0
38254,902860,step2,0.0
38255,902860,step3,0.0
38256,906922,step1,0.0
38257,906922,step2,0.0
38258,906922,step3,0.0
38259,673741,step1,0.0
38260,673741,step2,0.0
38261,673741,step3,0.0
38262,850098,step1,-0.0
38263,850098,step2,0.0
38264,850098,step3,0.0
38265,225665,step1,-0.0
38266,225665,step2,0.0
38267,225665,step3,0.0
38268,874634,step1,-0.0
38269,874634,step2,-0.0
38270,874634,step3,-0.0
38271,116776,step1,-0.0
38272,116776,step2,0.0
38273,116776,step3,0.0
38274,364887,step1,0.0
38275,364887,step2,0.0
38276,364887,step3,0.0
38277,838542,step1,0.0
38278,838542,step2,0.0
38279,838542,step3,0.0
38280,728705,step1,0.0
38281,728705,step2,0.0
38282,728705,step3,0.0
38283,247094,step1,-0.0
38284,247094,step2,0.0
38285,247094,step3,0.0
38286,837845,step1,-0.0
38287,837845,step2,0.0
38288,837845,step3,0.0
38289,40023,step1,-0.0
38290,40023,step2,-0.0
38291,40023,step3,-0.0
38292,443272,step1,-0.0
38293,443272,step2,0.0
38294,443272,step3,0.0
38295,806665,step1,0.0
38296,806665,step2,0.0
38297,806665,step3,0.0
38298,753472,step1,0.0
38299,753472,step2,0.0
38300,753472,step3,0.0
38301,833499,step1,0.0
38302,833499,step2,-0.0
38303,833499,step3,-0.0
38304,823293,step1,0.0
38305,823293,step2,0.0
38306,823293,step3,0.0
38307,450960,step1,0.0
38308,450960,step2,0.0
38309,450960,step3,0.0
38310,404338,step1,-0.0
38311,404338,step2,0.0
38312,404338,step3,0.0
38313,858659,step1,0.0
38314,858659,step2,0.0
38315,858659,step3,0.0
38316,793414,step1,-0.0
38317,793414,step2,0.0
38318,793414,step3,0.0
38319,692116,step1,0.0
38320,692116,step2,0.0
38321,692116,step3,0.0
38322,901358,step1,-0.0
38323,901358,step2,0.0
38324,901358,step3,0.0
38325,899191,step1,-0.0
38326,899191,step2,0.0
38327,899191,step3,0.0
38328,893760,step1,-0.0
38329,893760,step2,0.0
38330,893760,step3,0.0
38331,896479,step1,0.0
38332,896479,step2,0.0
38333,896479,step3,0.0
38334,906106,step1,0.0
38335,906106,step2,0.0
38336,906106,step3,0.0
38337,896026,step1,0.0
38338,896026,step2,0.0
38339,896026,step3,0.0
38340,890932,step1,-0.0
38341,890932,step2,0.0
38342,890932,step3,0.0
38343,902477,step1,-0.0
38344,902477,step2,0.0
38345,902477,step3,0.0
38346,903273,step1,0.0
38347,903273,step2,0.0
38348,903273,step3,0.0
38349,891752,step1,0.0
38350,891752,step2,0.0
38351,891752,step3,0.0
38352,916340,step1,-0.0
38353,916340,step2,-0.0
38354,916340,step3,-0.0
38355,900994,step1,-0.0
38356,900994,step2,-0.0
38357,900994,step3,-0.0
38358,918703,step1,0.0
38359,918703,step2,0.0
38360,918703,step3,0.0
38361,904082,step1,0.0
38362,904082,step2,0.0
38363,904082,step3,0.0
38364,883823,step1,-0.0
38365,883823,step2,-0.0
38366,883823,step3,-0.0
38367,461146,step1,0.0
38368,461146,step2,0.0
38369,461146,step3,0.0
38370,680223,step1,0.0
38371,680223,step2,0.0
38372,680223,step3,0.0
38373,847817,step1,-0.0
38374,847817,step2,0.0
38375,847817,step3,0.0
38376,44119,step1,-0.0
38377,44119,step2,-0.0
38378,44119,step3,-0.0
38379,586659,step1,0.0
38380,586659,step2,0.0
38381,586659,step3,0.0
38382,841488,step1,0.0
38383,841488,step2,0.0
38384,841488,step3,0.0
38385,799008,step1,0.0
38386,799008,step2,0.0
38387,799008,step3,0.0
38388,879479,step1,-0.0
38389,879479,step2,-0.0
38390,879479,step3,-0.0
38391,618954,step1,-0.0
38392,618954,step2,0.0
38393,618954,step3,0.0
38394,445591,step1,0.0
38395,445591,step2,0.0
38396,445591,step3,0.0
38397,560998,step1,0.0
38398,560998,step2,0.0
38399,560998,step3,0.0
38400,834454,step1,-0.0
38401,834454,step2,0.0
38402,834454,step3,0.0
38403,573188,step1,-0.0
38404,573188,step2,0.0
38405,573188,step3,0.0
38406,868613,step1,0.0
38407,868613,step2,0.0
38408,868613,step3,0.0
38409,855555,step1,0.0
38410,855555,step2,0.0
38411,855555,step3,0.0
38412,815816,step1,-0.0
38413,815816,step2,0.0
38414,815816,step3,0.0
38415,836277,step1,-0.0
38416,836277,step2,0.0
38417,836277,step3,0.0
38418,42728,step1,0.0
38419,42728,step2,-0.0
38420,42728,step3,-0.0
38421,2492,step1,-0.0
38422,2492,step2,0.0
38423,2492,step3,0.0
38424,37848,step1,0.0
38425,37848,step2,0.0
38426,37848,step3,0.0
38427,899594,step1,0.0
38428,899594,step2,0.0
38429,899594,step3,0.0
38430,886409,step1,0.0
38431,886409,step2,0.0
38432,886409,step3,0.0
38433,912644,step1,0.0
